#Horizon flight at 1000psi,,,
#10th August 2024,,,
time,altitude f,speed,speed averaged
s,feet,f/s,f/s
181.8,990,-20,-33.33333333
181.85,988,-40,-26.66666667
181.9,987,-20,-33.33333333
181.95,985,-40,-26.66666667
182,984,-20,-33.33333333
182.05,982,-40,-26.66666667
182.1,981,-20,-26.66666667
182.15,980,-20,-26.66666667
182.2,978,-40,-26.66666667
182.25,977,-20,-26.66666667
182.3,976,-20,-33.33333333
182.35,973,-60,-33.33333333
182.4,972,-20,-33.33333333
182.45,971,-20,-26.66666667
182.5,969,-40,-33.33333333
182.55,967,-40,-33.33333333
182.6,966,-20,-26.66666667
182.65,965,-20,-26.66666667
182.7,963,-40,-26.66666667
182.75,962,-20,-33.33333333
182.8,960,-40,-26.66666667
182.85,959,-20,-26.66666667
182.9,958,-20,-26.66666667
182.95,956,-40,-26.66666667
183,955,-20,-33.33333333
183.05,953,-40,-26.66666667
183.1,952,-20,-33.33333333
183.15,950,-40,-26.66666667
183.2,949,-20,-26.66666667
183.25,948,-20,-26.66666667
183.3,946,-40,-26.66666667
183.35,945,-20,-26.66666667
183.4,944,-20,-33.33333333
183.45,941,-60,-46.66666667
183.5,938,-60,-33.33333333
183.55,939,20,-26.66666667
183.6,937,-40,-20
183.65,935,-40,-40
183.7,933,-40,-26.66666667
183.75,933,0,-20
183.8,932,-20,-20
183.85,930,-40,-26.66666667
183.9,929,-20,-20
183.95,929,0,-26.66666667
184,926,-60,-33.33333333
184.05,924,-40,-53.33333333
184.1,921,-60,-33.33333333
184.15,921,0,-33.33333333
184.2,919,-40,-20
184.25,918,-20,-26.66666667
184.3,917,-20,-20
184.35,916,-20,-33.33333333
184.4,913,-60,-33.33333333
184.45,912,-20,-40
184.5,910,-40,-26.66666667
184.55,909,-20,-26.66666667
184.6,908,-20,-26.66666667
184.65,906,-40,-26.66666667
184.7,905,-20,-20
184.75,905,0,-20
184.8,903,-40,-26.66666667
184.85,901,-40,-26.66666667
184.9,901,0,-26.66666667
184.95,899,-40,-20
185,898,-20,-46.66666667
185.05,894,-80,-40
185.1,893,-20,-46.66666667
185.15,891,-40,-26.66666667
185.2,890,-20,-40
185.25,887,-60,-26.66666667
185.3,887,0,-26.66666667
185.35,886,-20,-20
185.4,884,-40,-33.33333333
185.45,882,-40,-40
185.5,880,-40,-40
185.55,878,-40,-33.33333333
185.6,877,-20,-26.66666667
185.65,876,-20,-13.33333333
185.7,876,0,-20
185.75,874,-40,-26.66666667
185.8,872,-40,-33.33333333
185.85,871,-20,-26.66666667
185.9,870,-20,-20
185.95,869,-20,-13.33333333
186,869,0,-33.33333333
186.05,865,-80,-40
186.1,863,-40,-46.66666667
186.15,862,-20,-26.66666667
186.2,861,-20,-26.66666667
186.25,859,-40,-40
186.3,856,-60,-33.33333333
186.35,856,0,-26.66666667
186.4,855,-20,-6.666666667
186.45,855,0,-33.33333333
186.5,851,-80,-26.66666667
186.55,851,0,-46.66666667
186.6,848,-60,-33.33333333
186.65,846,-40,-33.33333333
186.7,846,0,-40
186.75,842,-80,-20
186.8,843,20,-40
186.85,840,-60,-13.33333333
186.9,840,0,-40
186.95,837,-60,-13.33333333
187,838,20,-20
187.05,837,-20,-20
187.1,834,-60,-26.66666667
187.15,834,0,-26.66666667
187.2,833,-20,-13.33333333
187.25,832,-20,-33.33333333
187.3,829,-60,-40
187.35,827,-40,-40
187.4,826,-20,-26.66666667
187.45,825,-20,-26.66666667
187.5,823,-40,-33.33333333
187.55,821,-40,-20
187.6,822,20,-20
187.65,820,-40,-13.33333333
187.7,819,-20,-40
187.75,816,-60,-40
187.8,814,-40,-33.33333333
187.85,814,0,-33.33333333
187.9,811,-60,-26.66666667
187.95,810,-20,-26.66666667
188,810,0,-26.66666667
188.05,807,-60,-20
188.1,807,0,-33.33333333
188.15,805,-40,-26.66666667
188.2,803,-40,-40
188.25,801,-40,-20
188.3,802,20,-26.66666667
188.35,799,-60,-13.33333333
188.4,799,0,-40
188.45,796,-60,-40
188.5,793,-60,-40
188.55,793,0,-20
188.6,793,0,-26.66666667
188.65,789,-80,-33.33333333
188.7,788,-20,-53.33333333
188.75,785,-60,-26.66666667
188.8,785,0,-40
188.85,782,-60,-26.66666667
188.9,781,-20,-26.66666667
188.95,781,0,-6.666666667
189,781,0,-20
189.05,778,-60,-33.33333333
189.1,776,-40,-40
189.15,775,-20,-33.33333333
189.2,773,-40,-13.33333333
189.25,774,20,-33.33333333
189.3,770,-80,-26.66666667
189.35,769,-20,-40
189.4,768,-20,-26.66666667
189.45,766,-40,-26.66666667
189.5,765,-20,-46.66666667
189.55,761,-80,-33.33333333
189.6,761,0,-26.66666667
189.65,761,0,-13.33333333
189.7,759,-40,-20
189.75,758,-20,-26.66666667
189.8,757,-20,-13.33333333
189.85,757,0,-33.33333333
189.9,753,-80,-33.33333333
189.95,752,-20,-46.66666667
190,750,-40,-26.66666667
190.05,749,-20,-26.66666667
190.1,748,-20,-26.66666667
190.15,746,-40,-26.66666667
190.2,745,-20,-26.66666667
190.25,744,-20,-26.66666667
190.3,742,-40,-26.66666667
190.35,741,-20,-33.33333333
190.4,739,-40,-26.66666667
190.45,738,-20,-33.33333333
190.5,736,-40,-33.33333333
190.55,734,-40,-40
190.6,732,-40,-33.33333333
190.65,731,-20,-33.33333333
190.7,729,-40,-26.66666667
190.75,728,-20,-20
190.8,728,0,-20
190.85,726,-40,-26.66666667
190.9,724,-40,-33.33333333
190.95,723,-20,-20
191,723,0,-20
191.05,721,-40,-26.66666667
191.1,719,-40,-40
191.15,717,-40,-33.33333333
191.2,716,-20,-33.33333333
191.25,714,-40,-20
191.3,714,0,-26.66666667
191.35,712,-40,-33.33333333
191.4,709,-60,-40
191.45,708,-20,-40
191.5,706,-40,-33.33333333
191.55,704,-40,-40
191.6,702,-40,-26.66666667
191.65,702,0,-26.66666667
191.7,700,-40,-26.66666667
191.75,698,-40,-33.33333333
191.8,697,-20,-33.33333333
191.85,695,-40,-33.33333333
191.9,693,-40,-33.33333333
191.95,692,-20,-46.66666667
192,688,-80,-33.33333333
192.05,688,0,-40
192.1,686,-40,-26.66666667
192.15,684,-40,-26.66666667
192.2,684,0,-20
192.25,683,-20,-6.666666667
192.3,683,0,-13.33333333
192.35,682,-20,-26.66666667
192.4,679,-60,-40
192.45,677,-40,-40
192.5,676,-20,-20
192.55,676,0,-13.33333333
192.6,675,-20,-20
192.65,673,-40,-26.66666667
192.7,672,-20,-33.33333333
192.75,670,-40,-33.33333333
192.8,668,-40,-33.33333333
192.85,667,-20,-33.33333333
192.9,665,-40,-26.66666667
192.95,664,-20,-33.33333333
193,662,-40,-40
193.05,659,-60,-33.33333333
193.1,659,0,-26.66666667
193.15,658,-20,-20
193.2,656,-40,-33.33333333
193.25,654,-40,-40
193.3,652,-40,-33.33333333
193.35,651,-20,-33.33333333
193.4,649,-40,-20
193.45,649,0,-20
193.5,648,-20,-20
193.55,646,-40,-33.33333333
193.6,644,-40,-46.66666667
193.65,641,-60,-40
193.7,640,-20,-26.66666667
193.75,640,0,-20
193.8,638,-40,-13.33333333
193.85,638,0,-33.33333333
193.9,635,-60,-26.66666667
193.95,634,-20,-40
194,632,-40,-26.66666667
194.05,631,-20,-40
194.1,628,-60,-26.66666667
194.15,628,0,-26.66666667
194.2,627,-20,-20
194.25,625,-40,-40
194.3,622,-60,-33.33333333
194.35,622,0,-33.33333333
194.4,620,-40,-20
194.45,619,-20,-20
194.5,619,0,-20
194.55,617,-40,-20
194.6,616,-20,-20
194.65,616,0,-20
194.7,614,-40,-20
194.75,613,-20,-33.33333333
194.8,611,-40,-40
194.85,608,-60,-46.66666667
194.9,606,-40,-40
194.95,605,-20,-33.33333333
195,603,-40,-26.66666667
195.05,602,-20,-26.66666667
195.1,601,-20,-33.33333333
195.15,598,-60,-26.66666667
195.2,598,0,-33.33333333
195.25,596,-40,-20
195.3,595,-20,-33.33333333
195.35,593,-40,-26.66666667
195.4,592,-20,-33.33333333
195.45,590,-40,-26.66666667
195.5,589,-20,-40
195.55,586,-60,-40
195.6,584,-40,-33.33333333
195.65,584,0,-13.33333333
195.7,584,0,-13.33333333
195.75,582,-40,-26.66666667
195.8,580,-40,-40
195.85,578,-40,-33.33333333
195.9,577,-20,-33.33333333
195.95,575,-40,-26.66666667
196,574,-20,-26.66666667
196.05,573,-20,-33.33333333
196.1,570,-60,-46.66666667
196.15,567,-60,-46.66666667
196.2,566,-20,-26.66666667
196.25,566,0,-13.33333333
196.3,565,-20,-26.66666667
196.35,562,-60,-20
196.4,563,20,-33.33333333
196.45,560,-60,-33.33333333
196.5,557,-60,-46.66666667
196.55,556,-20,-33.33333333
196.6,555,-20,-20
196.65,554,-20,-26.66666667
196.7,552,-40,-33.33333333
196.75,550,-40,-26.66666667
196.8,550,0,-20
196.85,549,-20,-20
196.9,547,-40,-33.33333333
196.95,545,-40,-26.66666667
197,545,0,-26.66666667
197.05,543,-40,-26.66666667
197.1,541,-40,-46.66666667
197.15,538,-60,-40
197.2,537,-20,-40
197.25,535,-40,-26.66666667
197.3,534,-20,-13.33333333
197.35,535,20,-13.33333333
197.4,533,-40,-20
197.45,531,-40,-40
197.5,529,-40,-26.66666667
197.55,529,0,-26.66666667
197.6,527,-40,-20
197.65,526,-20,-26.66666667
197.7,525,-20,-20
197.75,524,-20,-33.33333333
197.8,521,-60,-40
197.85,519,-40,-40
197.9,518,-20,-33.33333333
197.95,516,-40,-33.33333333
198,514,-40,-40
198.05,512,-40,-40
198.1,510,-40,-26.66666667
198.15,510,0,-20
198.2,509,-20,-26.66666667
198.25,506,-60,-33.33333333
198.3,505,-20,-40
198.35,503,-40,-20
198.4,503,0,-20
198.45,502,-20,-20
198.5,500,-40,-33.33333333
198.55,498,-40,-26.66666667
198.6,498,0,-33.33333333
198.65,495,-60,-20
198.7,495,0,-26.66666667
198.75,494,-20,-20
198.8,492,-40,-13.33333333
198.85,493,20,-20
198.9,491,-40,-13.33333333
198.95,490,-20,-40
199,487,-60,-40
199.05,485,-40,-40
199.1,484,-20,-33.33333333
199.15,482,-40,-33.33333333
199.2,480,-40,-20
199.25,481,20,-26.66666667
199.3,478,-60,-26.66666667
199.35,476,-40,-26.66666667
199.4,477,20,-20
199.45,475,-40,-13.33333333
199.5,474,-20,-26.66666667
199.55,473,-20,-20
199.6,472,-20,-26.66666667
199.65,470,-40,-33.33333333
199.7,468,-40,-33.33333333
199.75,467,-20,-26.66666667
199.8,466,-20,-26.66666667
199.85,464,-40,-20
199.9,464,0,-33.33333333
199.95,461,-60,-33.33333333
200,459,-40,-40
200.05,458,-20,-26.66666667
200.1,457,-20,-20
200.15,456,-20,-33.33333333
200.2,453,-60,-33.33333333
200.25,452,-20,-20
200.3,453,20,-6.666666667
200.35,452,-20,6.666666667
200.4,453,20,-26.66666667
200.45,449,-80,-26.66666667
200.5,448,-20,-53.33333333
200.55,445,-60,-46.66666667
200.6,442,-60,-40
200.65,442,0,-46.66666667
200.7,438,-80,-26.66666667
200.75,438,0,-33.33333333
200.8,437,-20,-20
200.85,435,-40,-20
200.9,435,0,-26.66666667
200.95,433,-40,-13.33333333
201,433,0,-20
201.05,432,-20,-13.33333333
201.1,431,-20,-20
201.15,430,-20,-26.66666667
201.2,428,-40,-20
201.25,428,0,-26.66666667
201.3,426,-40,-26.66666667
201.35,424,-40,-40
201.4,422,-40,-40
201.45,420,-40,-33.33333333
201.5,419,-20,-33.33333333
201.55,417,-40,-20
201.6,417,0,-20
201.65,416,-20,-20
201.7,414,-40,-26.66666667
201.75,413,-20,-26.66666667
201.8,412,-20,-20
201.85,411,-20,-26.66666667
201.9,409,-40,-26.66666667
201.95,408,-20,-26.66666667
202,407,-20,-20
202.05,406,-20,-26.66666667
202.1,404,-40,-26.66666667
202.15,403,-20,-33.33333333
202.2,401,-40,-26.66666667
202.25,400,-20,-26.66666667
202.3,399,-20,-20
202.35,398,-20,-13.33333333
202.4,398,0,-20
202.45,396,-40,-20
202.5,395,-20,-26.66666667
202.55,394,-20,-20
202.6,393,-20,-20
202.65,392,-20,-20
202.7,391,-20,-40
202.75,387,-80,-46.66666667
202.8,385,-40,-40
202.85,385,0,-13.33333333
202.9,385,0,6.666666667
202.95,386,20,-20
203,382,-80,-26.66666667
203.05,381,-20,-40
203.1,380,-20,-20
203.15,379,-20,-20
203.2,378,-20,-20
203.25,377,-20,-26.66666667
203.3,375,-40,-26.66666667
203.35,374,-20,-20
203.4,374,0,-26.66666667
203.45,371,-60,-40
203.5,368,-60,-40
203.55,368,0,-26.66666667
203.6,367,-20,-6.666666667
203.65,367,0,-20
203.7,365,-40,-33.33333333
203.75,362,-60,-33.33333333
203.8,362,0,-33.33333333
203.85,360,-40,-6.666666667
203.9,361,20,-13.33333333
203.95,360,-20,-13.33333333
204,358,-40,-13.33333333
204.05,359,20,-13.33333333
204.1,358,-20,-13.33333333
204.15,356,-40,-26.66666667
204.2,355,-20,-26.66666667
204.25,354,-20,-26.66666667
204.3,352,-40,-33.33333333
204.35,350,-40,-26.66666667
204.4,350,0,-20
204.45,349,-20,-20
204.5,347,-40,-20
204.55,347,0,-26.66666667
204.6,345,-40,-26.66666667
204.65,343,-40,-13.33333333
204.7,345,40,-13.33333333
204.75,343,-40,-6.666666667
204.8,342,-20,-26.66666667
204.85,341,-20,-33.33333333
204.9,338,-60,-33.33333333
204.95,337,-20,-33.33333333
205,336,-20,-20
205.05,335,-20,-20
205.1,334,-20,-26.66666667
205.15,332,-40,-20
205.2,332,0,-33.33333333
205.25,329,-60,-20
205.3,329,0,-33.33333333
205.35,327,-40,-13.33333333
205.4,327,0,-20
205.45,326,-20,-20
205.5,324,-40,-26.66666667
205.55,323,-20,-13.33333333
205.6,324,20,-26.66666667
205.65,320,-80,-13.33333333
205.7,321,20,-33.33333333
205.75,319,-40,-13.33333333
205.8,318,-20,-40
205.85,315,-60,-26.66666667
205.9,315,0,-26.66666667
205.95,314,-20,-13.33333333
206,313,-20,-13.33333333
206.05,313,0,-13.33333333
206.1,312,-20,-13.33333333
206.15,311,-20,-13.33333333
206.2,311,0,-33.33333333
206.25,307,-80,-26.66666667
206.3,307,0,-33.33333333
206.35,306,-20,-6.666666667
206.4,306,0,-20
206.45,304,-40,-13.33333333
206.5,304,0,-26.66666667
206.55,302,-40,-13.33333333
206.6,302,0,-26.66666667
206.65,300,-40,-20
206.7,299,-20,-33.33333333
206.75,297,-40,0
206.8,300,60,-26.66666667
206.85,295,-100,-13.33333333
206.9,295,0,-46.66666667
206.95,293,-40,-6.666666667
207,294,20,0
207.05,295,20,0
207.1,293,-40,-20
207.15,291,-40,-40
207.2,289,-40,-33.33333333
207.25,288,-20,-26.66666667
207.3,287,-20,-26.66666667
207.35,285,-40,-26.66666667
207.4,284,-20,-26.66666667
207.45,283,-20,-20
207.5,282,-20,-20
207.55,281,-20,-20
207.6,280,-20,-20
207.65,279,-20,-20
207.7,278,-20,-20
207.75,277,-20,-26.66666667
207.8,275,-40,-20
207.85,275,0,-26.66666667
207.9,273,-40,-26.66666667
207.95,271,-40,-26.66666667
208,271,0,-26.66666667
208.05,269,-40,-20
208.1,268,-20,-33.33333333
208.15,266,-40,-20
208.2,266,0,-20
208.25,265,-20,-13.33333333
208.3,264,-20,-26.66666667
208.35,262,-40,-33.33333333
208.4,260,-40,-33.33333333
208.45,259,-20,-20
208.5,259,0,-6.666666667
208.55,259,0,-20
208.6,256,-60,-20
208.65,256,0,-40
208.7,253,-60,-13.33333333
208.75,254,20,-13.33333333
208.8,254,0,-13.33333333
208.85,251,-60,-26.66666667
208.9,250,-20,-40
208.95,248,-40,-20
209,248,0,-26.66666667
209.05,246,-40,-6.666666667
209.1,247,20,-26.66666667
209.15,244,-60,-20
209.2,243,-20,-33.33333333
209.25,242,-20,-20
209.3,241,-20,-20
209.35,240,-20,-33.33333333
209.4,237,-60,-26.66666667
209.45,237,0,-40
209.5,234,-60,-26.66666667
209.55,233,-20,-26.66666667
209.6,233,0,-26.66666667
209.65,230,-60,-26.66666667
209.7,229,-20,-33.33333333
209.75,228,-20,-13.33333333
209.8,228,0,-13.33333333
209.85,227,-20,-13.33333333
209.9,226,-20,-26.66666667
209.95,224,-40,-26.66666667
210,223,-20,-20
210.05,223,0,-6.666666667
210.1,223,0,-13.33333333
210.15,221,-40,-33.33333333
210.2,218,-60,-33.33333333
210.25,218,0,-33.33333333
210.3,216,-40,-20
210.35,215,-20,-26.66666667
210.4,214,-20,-20
210.45,213,-20,-20
210.5,212,-20,-26.66666667
210.55,210,-40,-26.66666667
210.6,209,-20,-13.33333333
210.65,210,20,-20
210.7,207,-60,-6.666666667
210.75,208,20,-33.33333333
210.8,205,-60,-20
210.85,204,-20,-33.33333333
210.9,203,-20,-26.66666667
210.95,201,-40,-20
211,201,0,-26.66666667
211.05,199,-40,-20
211.1,198,-20,-40
211.15,195,-60,-20
211.2,196,20,-26.66666667
211.25,194,-40,-20
211.3,192,-40,-26.66666667
211.35,192,0,-33.33333333
211.4,189,-60,-13.33333333
211.45,190,20,-33.33333333
211.5,187,-60,-20
211.55,186,-20,-33.33333333
211.6,185,-20,-20
211.65,184,-20,-26.66666667
211.7,182,-40,-26.66666667
211.75,181,-20,-20
211.8,181,0,-26.66666667
211.85,178,-60,-20
211.9,178,0,-26.66666667
211.95,177,-20,-6.666666667
212,177,0,-20
212.05,175,-40,-20
212.1,174,-20,-33.33333333
212.15,172,-40,-26.66666667
212.2,171,-20,-20
212.25,171,0,-20
212.3,169,-40,-13.33333333
212.35,169,0,-26.66666667
212.4,167,-40,-13.33333333
212.45,167,0,-13.33333333
212.5,167,0,-26.66666667
212.55,163,-80,-40
212.6,161,-40,-40
212.65,161,0,-20
212.7,160,-20,-20
212.75,158,-40,-20
212.8,158,0,-13.33333333
212.85,158,0,-13.33333333
212.9,156,-40,-13.33333333
212.95,156,0,-26.66666667
213,154,-40,-33.33333333
213.05,151,-60,-33.33333333
213.1,151,0,-26.66666667
213.15,150,-20,-20
213.2,148,-40,-20
213.25,148,0,-20
213.3,147,-20,-20
213.35,145,-40,-20
213.4,145,0,-20
213.45,144,-20,0
213.5,145,20,-20
213.55,142,-60,-13.33333333
213.6,142,0,-20
213.65,142,0,-6.666666667
213.7,141,-20,-13.33333333
213.75,140,-20,-20
213.8,139,-20,-20
213.85,138,-20,-20
213.9,137,-20,-20
213.95,136,-20,-13.33333333
214,136,0,-13.33333333
214.05,135,-20,-26.66666667
214.1,132,-60,-26.66666667
214.15,132,0,-20
214.2,132,0,-6.666666667
214.25,131,-20,-20
214.3,129,-40,-33.33333333
214.35,127,-40,-20
214.4,128,20,-20
214.45,126,-40,-6.666666667
214.5,126,0,-20
214.55,125,-20,-20
214.6,123,-40,-26.66666667
214.65,122,-20,-26.66666667
214.7,121,-20,-6.666666667
214.75,122,20,-13.33333333
214.8,120,-40,-13.33333333
214.85,119,-20,-33.33333333
214.9,117,-40,-13.33333333
214.95,118,20,-13.33333333
215,117,-20,0
215.05,117,0,-20
215.1,115,-40,-20
215.15,114,-20,-26.66666667
215.2,113,-20,-33.33333333
215.25,110,-60,-26.66666667
215.3,110,0,-26.66666667
215.35,109,-20,-13.33333333
215.4,108,-20,-13.33333333
215.45,108,0,-13.33333333
215.5,107,-20,-6.666666667
215.55,107,0,-13.33333333
215.6,106,-20,-20
215.65,104,-40,-26.66666667
215.7,103,-20,-20
215.75,103,0,-13.33333333
215.8,102,-20,-20
215.85,100,-40,-20
215.9,100,0,-20
215.95,99,-20,-13.33333333
216,98,-20,-20
216.05,97,-20,-20
216.1,96,-20,-6.666666667
216.15,97,20,-13.33333333
216.2,95,-40,-13.33333333
216.25,94,-20,-26.66666667
216.3,93,-20,-26.66666667
216.35,91,-40,-13.33333333
216.4,92,20,-20
216.45,90,-40,-6.666666667
216.5,90,0,-26.66666667
216.55,88,-40,-13.33333333
216.6,88,0,-13.33333333
216.65,88,0,-6.666666667
216.7,87,-20,-13.33333333
216.75,86,-20,-20
216.8,85,-20,-26.66666667
216.85,83,-40,-20
216.9,83,0,-20
216.95,82,-20,-6.666666667
217,82,0,-20
217.05,80,-40,-20
217.1,79,-20,-20
217.15,79,0,-26.66666667
217.2,76,-60,-20
217.25,76,0,-40
217.3,73,-60,-26.66666667
217.35,72,-20,-26.66666667
217.4,72,0,-13.33333333
217.45,71,-20,-26.66666667
217.5,68,-60,-33.33333333
217.55,67,-20,-33.33333333
217.6,66,-20,-13.33333333
217.65,66,0,-13.33333333
217.7,65,-20,-20
217.75,63,-40,-26.66666667
217.8,62,-20,-33.33333333
217.85,60,-40,-20
217.9,60,0,-13.33333333
217.95,60,0,-6.666666667
218,59,-20,-20
218.05,57,-40,-26.66666667
218.1,56,-20,-13.33333333
218.15,57,20,-6.666666667
218.2,56,-20,-26.66666667
218.25,52,-80,-26.66666667
218.3,53,20,-26.66666667
218.35,52,-20,-6.666666667
218.4,51,-20,-20
218.45,50,-20,-26.66666667
218.5,48,-40,-33.33333333
218.55,46,-40,-26.66666667
218.6,46,0,-20
218.65,45,-20,-13.33333333
218.7,44,-20,-26.66666667
218.75,42,-40,-20
218.8,42,0,-20
218.85,41,-20,-13.33333333
218.9,40,-20,-13.33333333
218.95,40,0,-20
219,38,-40,-20
219.05,37,-20,-33.33333333
219.1,35,-40,-13.33333333
219.15,36,20,-20
219.2,34,-40,-20
219.25,32,-40,-33.33333333
219.3,31,-20,-26.66666667
219.35,30,-20,-20
219.4,29,-20,-13.33333333
219.45,29,0,-13.33333333
219.5,28,-20,-6.666666667
219.55,28,0,-20
219.6,26,-40,-26.66666667
219.65,24,-40,-26.66666667
219.7,24,0,-26.66666667
219.75,22,-40,-26.66666667
219.8,20,-40,-40
219.85,18,-40,-26.66666667
219.9,18,0,-33.33333333
219.95,15,-60,-13.33333333
220,16,20,-20
220.05,15,-20,-6.666666667
220.1,14,-20,-33.33333333
220.15,11,-60,-33.33333333
220.2,10,-20,-40
220.25,8,-40,-13.33333333
220.3,9,20,-13.33333333
220.35,8,-20,-6.666666667
220.4,7,-20,-20
220.45,6,-20,-13.33333333
220.5,6,0,-13.33333333
220.55,5,-20,-26.66666667
220.6,2,-60,-26.66666667
220.65,2,0,-33.33333333
220.7,0,-40,-13.33333333
220.75,0,0,-20
220.8,-1,-20,-26.66666667
220.85,-4,-60,-33.33333333
220.9,-5,-20,-33.33333333
220.95,-6,-20,-13.33333333
221,-6,0,-26.66666667
221.05,-9,-60,0
221.1,-6,60,13.33333333
221.15,-4,40,13.33333333
221.2,-7,-60,-20
221.25,-9,-40,-26.66666667
221.3,-8,20,-33.33333333
221.35,-12,-80,-20
221.4,-12,0,-26.66666667
221.45,-12,0,-6.666666667
221.5,-13,-20,-13.33333333
221.55,-14,-20,-13.33333333
221.6,-14,0,6.666666667
221.65,-12,40,0
221.7,-14,-40,0
221.75,-14,0,-6.666666667
221.8,-13,20,0
221.85,-14,-20,6.666666667
221.9,-13,20,6.666666667
221.95,-12,20,13.33333333
222,-12,0,0
222.05,-13,-20,-6.666666667
222.1,-13,0,-6.666666667
222.15,-13,0,-13.33333333
222.2,-15,-40,0
222.25,-13,40,-6.666666667
222.3,-14,-20,0
222.35,-15,-20,0
222.4,-13,40,6.666666667
222.45,-13,0,6.666666667
222.5,-14,-20,6.666666667
222.55,-12,40,0
222.6,-13,-20,0
222.65,-14,-20,-13.33333333
222.7,-14,0,0
222.75,-13,20,6.666666667
222.8,-13,0,6.666666667
222.85,-13,0,-6.666666667
222.9,-14,-20,-6.666666667
222.95,-14,0,0
223,-13,20,6.666666667
223.05,-13,0,0
223.1,-14,-20,0
223.15,-13,20,-6.666666667
223.2,-14,-20,6.666666667
223.25,-13,20,0
223.3,-13,0,6.666666667
223.35,-13,0,-6.666666667
223.4,-14,-20,0
223.45,-13,20,-13.33333333
223.5,-15,-40,6.666666667
223.55,-13,40,0
223.6,-13,0,13.33333333
223.65,-13,0,0
223.7,-13,0,0
223.75,-13,0,0
223.8,-13,0,0
223.85,-13,0,6.666666667
223.9,-12,20,0
223.95,-13,-20,-6.666666667
224,-14,-20,-13.33333333
224.05,-14,0,0
224.1,-13,20,6.666666667
224.15,-13,0,6.666666667
224.2,-13,0,-6.666666667
224.25,-14,-20,-6.666666667
224.3,-14,0,-6.666666667
224.35,-14,0,0
224.4,-14,0,0
224.45,-14,0,0
224.5,-14,0,6.666666667
224.55,-13,20,6.666666667
224.6,-13,0,13.33333333
224.65,-12,20,-6.666666667
224.7,-14,-40,0
224.75,-13,20,-13.33333333
224.8,-14,-20,6.666666667
224.85,-13,20,-13.33333333
224.9,-15,-40,6.666666667
224.95,-13,40,0
225,-13,0,0
225.05,-15,-40,-6.666666667
225.1,-14,20,-6.666666667
225.15,-14,0,20
225.2,-12,40,0
225.25,-14,-40,0
225.3,-14,0,-6.666666667
225.35,-13,20,0
225.4,-14,-20,6.666666667
225.45,-13,20,-6.666666667
225.5,-14,-20,0
225.55,-14,0,0
225.6,-13,20,6.666666667
225.65,-13,0,0
225.7,-14,-20,0
225.75,-13,20,0
225.8,-13,0,6.666666667
225.85,-13,0,-6.666666667
225.9,-14,-20,0
225.95,-13,20,0
226,-13,0,0
226.05,-14,-20,0
226.1,-13,20,0
226.15,-13,0,0
226.2,-14,-20,-6.666666667
226.25,-14,0,0
226.3,-13,20,0
226.35,-14,-20,0
226.4,-14,0,-6.666666667
226.45,-14,0,6.666666667
226.5,-13,20,6.666666667
226.55,-13,0,0
226.6,-14,-20,-6.666666667
226.65,-14,0,0
226.7,-13,20,0
226.75,-14,-20,6.666666667
226.8,-13,20,6.666666667
226.85,-12,20,6.666666667
226.9,-13,-20,-6.666666667
226.95,-14,-20,-13.33333333
227,-14,0,0
227.05,-13,20,6.666666667
227.1,-13,0,6.666666667
227.15,-13,0,0
227.2,-13,0,-13.33333333
227.25,-15,-40,6.666666667
227.3,-12,60,0
227.35,-13,-20,6.666666667
227.4,-14,-20,0
227.45,-12,40,0
227.5,-13,-20,6.666666667
227.55,-13,0,-6.666666667
