#Horizon flight at 1000psi,,,,,
#10th August 2024,,,,,
time,altitude f,temperature,Voltage,speed,speed averaged
s,feet,F,V,f/s,f/s
127.2,2503,80,8.2,-40,-26.66666667
127.25,2502,80,8.2,-20,-20
127.3,2502,79.9,8.2,0,-33.33333333
127.35,2498,80,8.2,-80,-20
127.4,2499,80,8.2,20,-33.33333333
127.45,2497,79.9,8.2,-40,-6.666666667
127.5,2497,79.9,8.2,0,-33.33333333
127.55,2494,80,8.2,-60,-40
127.6,2491,80,8.2,-60,-26.66666667
127.65,2493,79.9,8.2,40,-26.66666667
127.7,2490,79.9,8.2,-60,-13.33333333
127.75,2489,79.9,8.2,-20,-40
127.8,2487,79.9,8.2,-40,-26.66666667
127.85,2486,79.9,8.2,-20,-26.66666667
127.9,2485,79.9,8.2,-20,-26.66666667
127.95,2483,80,8.2,-40,-33.33333333
128,2481,79.9,8.2,-40,-26.66666667
128.05,2481,79.9,8.2,0,-26.66666667
128.1,2479,79.9,8.2,-40,-26.66666667
128.15,2477,79.9,8.2,-40,-33.33333333
128.2,2476,79.9,8.2,-20,-20
128.25,2476,79.9,8.2,0,-26.66666667
128.3,2473,79.9,8.2,-60,-20
128.35,2473,79.9,8.2,0,-33.33333333
128.4,2471,79.9,8.2,-40,0
128.45,2473,79.9,8.2,40,-20
128.5,2470,79.9,8.2,-60,-20
128.55,2468,79.9,8.2,-40,-40
128.6,2467,79.9,8.2,-20,-40
128.65,2464,79.9,8.2,-60,-33.33333333
128.7,2463,79.9,8.2,-20,-40
128.75,2461,79.9,8.2,-40,-20
128.8,2461,79.9,8.2,0,-20
128.85,2460,79.9,8.2,-20,-26.66666667
128.9,2457,79.9,8.2,-60,-26.66666667
128.95,2457,79.9,8.2,0,-20
129,2457,79.9,8.2,0,-20
129.05,2454,79.9,8.2,-60,-26.66666667
129.1,2453,79.9,8.2,-20,-20
129.15,2454,79.9,8.2,20,-20
129.2,2451,79.9,8.2,-60,-13.33333333
129.25,2451,79.9,8.2,0,-40
129.3,2448,79.9,8.2,-60,-20
129.35,2448,79.9,8.2,0,-33.33333333
129.4,2446,79.9,8.2,-40,-13.33333333
129.45,2446,79.9,8.2,0,-33.33333333
129.5,2443,79.9,8.2,-60,-33.33333333
129.55,2441,79.9,8.2,-40,-46.66666667
129.6,2439,79.9,8.2,-40,-40
129.65,2437,79.9,8.2,-40,-26.66666667
129.7,2437,79.9,8.2,0,-26.66666667
129.75,2435,79.8,8.2,-40,-26.66666667
129.8,2433,79.9,8.2,-40,-33.33333333
129.85,2432,79.9,8.2,-20,-26.66666667
129.9,2431,79.8,8.2,-20,-33.33333333
129.95,2428,79.9,8.2,-60,-26.66666667
130,2428,79.9,8.2,0,-33.33333333
130.05,2426,79.9,8.2,-40,-13.33333333
130.1,2426,79.8,8.2,0,-20
130.15,2425,79.8,8.2,-20,-26.66666667
130.2,2422,79.8,8.2,-60,-33.33333333
130.25,2421,79.8,8.2,-20,-40
130.3,2419,79.8,8.2,-40,-13.33333333
130.35,2420,79.8,8.2,20,-20
130.4,2418,79.8,8.2,-40,-13.33333333
130.45,2417,79.8,8.2,-20,-33.33333333
130.5,2415,79.8,8.2,-40,-33.33333333
130.55,2413,79.8,8.2,-40,-26.66666667
130.6,2413,79.8,8.2,0,-13.33333333
130.65,2413,79.8,8.2,0,-13.33333333
130.7,2411,79.8,8.2,-40,-20
130.75,2410,79.8,8.2,-20,-33.33333333
130.8,2408,79.8,8.2,-40,-26.66666667
130.85,2407,79.8,8.2,-20,-33.33333333
130.9,2405,79.8,8.2,-40,-26.66666667
130.95,2404,79.8,8.2,-20,-26.66666667
131,2403,79.8,8.2,-20,-20
131.05,2402,79.8,8.2,-20,-26.66666667
131.1,2400,79.8,8.2,-40,-33.33333333
131.15,2398,79.8,8.2,-40,-33.33333333
131.2,2397,79.8,8.2,-20,-20
131.25,2397,79.8,8.2,0,-20
131.3,2395,79.8,8.2,-40,-20
131.35,2394,79.8,8.2,-20,-33.33333333
131.4,2392,79.8,8.2,-40,-26.66666667
131.45,2391,79.8,8.2,-20,-26.66666667
131.5,2390,79.8,8.2,-20,-26.66666667
131.55,2388,79.8,8.2,-40,-33.33333333
131.6,2386,79.8,8.2,-40,-26.66666667
131.65,2386,79.8,8.2,0,-33.33333333
131.7,2383,79.8,8.2,-60,-20
131.75,2383,79.8,8.2,0,-26.66666667
131.8,2382,79.8,8.2,-20,0
131.85,2383,79.8,8.2,20,-13.33333333
131.9,2381,79.8,8.2,-40,-33.33333333
131.95,2377,79.8,8.2,-80,-33.33333333
132,2378,79.8,8.2,20,-40
132.05,2375,79.8,8.2,-60,-26.66666667
132.1,2373,79.8,8.2,-40,-33.33333333
132.15,2373,79.8,8.2,0,-33.33333333
132.2,2370,79.8,8.2,-60,-20
132.25,2370,79.8,8.2,0,-33.33333333
132.3,2368,79.8,8.2,-40,-20
132.35,2367,79.8,8.2,-20,-26.66666667
132.4,2366,79.8,8.2,-20,-33.33333333
132.45,2363,79.8,8.2,-60,-33.33333333
132.5,2362,79.8,8.2,-20,-33.33333333
132.55,2361,79.8,8.2,-20,-20
132.6,2360,79.7,8.2,-20,-33.33333333
132.65,2357,79.7,8.2,-60,-26.66666667
132.7,2357,79.7,8.2,0,-20
132.75,2357,79.7,8.2,0,-6.666666667
132.8,2356,79.7,8.2,-20,-13.33333333
132.85,2355,79.7,8.2,-20,-26.66666667
132.9,2353,79.7,8.2,-40,-33.33333333
132.95,2351,79.7,8.2,-40,-33.33333333
133,2350,79.7,8.2,-20,-33.33333333
133.05,2348,79.7,8.2,-40,-26.66666667
133.1,2347,79.7,8.2,-20,-26.66666667
133.15,2346,79.7,8.2,-20,-26.66666667
133.2,2344,79.7,8.2,-40,-26.66666667
133.25,2343,79.7,8.2,-20,-40
133.3,2340,79.7,8.2,-60,-13.33333333
133.35,2342,79.7,8.2,40,-20
133.4,2340,79.7,8.2,-40,-6.666666667
133.45,2339,79.7,8.2,-20,-33.33333333
133.5,2337,79.7,8.2,-40,-26.66666667
133.55,2336,79.7,8.2,-20,-33.33333333
133.6,2334,79.7,8.2,-40,-26.66666667
133.65,2333,79.7,8.2,-20,-46.66666667
133.7,2329,79.7,8.2,-80,-20
133.75,2331,79.7,8.2,40,-26.66666667
133.8,2329,79.7,8.2,-40,-13.33333333
133.85,2327,79.7,8.2,-40,-33.33333333
133.9,2326,79.7,8.2,-20,-20
133.95,2326,79.7,8.2,0,-13.33333333
134,2325,79.7,8.2,-20,-26.66666667
134.05,2322,79.7,8.2,-60,-26.66666667
134.1,2322,79.7,8.2,0,-33.33333333
134.15,2320,79.7,8.2,-40,-13.33333333
134.2,2320,79.7,8.2,0,-33.33333333
134.25,2317,79.7,8.2,-60,-33.33333333
134.3,2315,79.7,8.2,-40,-40
134.35,2314,79.7,8.2,-20,-33.33333333
134.4,2312,79.7,8.2,-40,-26.66666667
134.45,2311,79.7,8.2,-20,-33.33333333
134.5,2309,79.7,8.2,-40,-26.66666667
134.55,2308,79.7,8.2,-20,-26.66666667
134.6,2307,79.7,8.2,-20,-20
134.65,2306,79.7,8.2,-20,-20
134.7,2305,79.7,8.2,-20,-26.66666667
134.75,2303,79.7,8.2,-40,-26.66666667
134.8,2302,79.7,8.2,-20,-33.33333333
134.85,2300,79.7,8.2,-40,-20
134.9,2300,79.7,8.2,0,-20
134.95,2299,79.6,8.2,-20,-13.33333333
135,2298,79.7,8.2,-20,-26.66666667
135.05,2296,79.6,8.2,-40,-33.33333333
135.1,2294,79.6,8.2,-40,-40
135.15,2292,79.6,8.2,-40,-40
135.2,2290,79.6,8.2,-40,-33.33333333
135.25,2289,79.6,8.2,-20,-26.66666667
135.3,2288,79.6,8.2,-20,-20
135.35,2287,79.6,8.2,-20,-26.66666667
135.4,2285,79.6,8.2,-40,-33.33333333
135.45,2283,79.6,8.2,-40,-40
135.5,2281,79.6,8.2,-40,-26.66666667
135.55,2281,79.6,8.2,0,-26.66666667
135.6,2279,79.6,8.2,-40,-13.33333333
135.65,2279,79.6,8.2,0,-20
135.7,2278,79.6,8.2,-20,-20
135.75,2276,79.6,8.2,-40,-26.66666667
135.8,2275,79.6,8.2,-20,-40
135.85,2272,79.6,8.2,-60,-40
135.9,2270,79.6,8.2,-40,-40
135.95,2269,79.6,8.2,-20,-20
136,2269,79.6,8.2,0,-13.33333333
136.05,2268,79.6,8.2,-20,-26.66666667
136.1,2265,79.6,8.2,-60,-20
136.15,2266,79.6,8.2,20,-26.66666667
136.2,2264,79.6,8.2,-40,-6.666666667
136.25,2264,79.6,8.2,0,-20
136.3,2263,79.6,8.2,-20,-13.33333333
136.35,2262,79.6,8.2,-20,-20
136.4,2261,79.6,8.2,-20,-20
136.45,2260,79.6,8.2,-20,-20
136.5,2259,79.6,8.2,-20,-26.66666667
136.55,2257,79.6,8.2,-40,-40
136.6,2254,79.6,8.2,-60,-40
136.65,2253,79.6,8.2,-20,-26.66666667
136.7,2253,79.6,8.2,0,-33.33333333
136.75,2249,79.6,8.2,-80,-20
136.8,2250,79.6,8.2,20,-53.33333333
136.85,2245,79.6,8.2,-100,-26.66666667
136.9,2245,79.6,8.2,0,-33.33333333
136.95,2245,79.6,8.2,0,-13.33333333
137,2243,79.6,8.2,-40,-26.66666667
137.05,2241,79.6,8.2,-40,-40
137.1,2239,79.6,8.2,-40,-33.33333333
137.15,2238,79.6,8.2,-20,-26.66666667
137.2,2237,79.6,8.2,-20,-33.33333333
137.25,2234,79.6,8.2,-60,-20
137.3,2235,79.6,8.2,20,-33.33333333
137.35,2232,79.6,8.2,-60,-20
137.4,2231,79.6,8.2,-20,-33.33333333
137.45,2230,79.6,8.2,-20,-20
137.5,2229,79.6,8.2,-20,-20
137.55,2228,79.6,8.2,-20,-6.666666667
137.6,2229,79.6,8.2,20,-20
137.65,2226,79.6,8.2,-60,-33.33333333
137.7,2223,79.6,8.2,-60,-40
137.75,2223,79.6,8.2,0,-40
137.8,2220,79.6,8.2,-60,-20
137.85,2220,79.6,8.2,0,-20
137.9,2220,79.6,8.2,0,-13.33333333
137.95,2218,79.6,8.2,-40,-26.66666667
138,2216,79.6,8.2,-40,-33.33333333
138.05,2215,79.6,8.2,-20,-26.66666667
138.1,2214,79.5,8.2,-20,-26.66666667
138.15,2212,79.5,8.2,-40,-26.66666667
138.2,2211,79.5,8.2,-20,-33.33333333
138.25,2209,79.6,8.2,-40,-20
138.3,2209,79.5,8.2,0,-26.66666667
138.35,2207,79.5,8.2,-40,-20
138.4,2206,79.5,8.2,-20,-33.33333333
138.45,2204,79.5,8.2,-40,-26.66666667
138.5,2203,79.5,8.2,-20,-26.66666667
138.55,2202,79.5,8.2,-20,-26.66666667
138.6,2200,79.5,8.2,-40,-33.33333333
138.65,2198,79.5,8.2,-40,-26.66666667
138.7,2198,79.5,8.2,0,-26.66666667
138.75,2196,79.5,8.2,-40,-20
138.8,2195,79.5,8.2,-20,-33.33333333
138.85,2193,79.5,8.2,-40,-26.66666667
138.9,2192,79.5,8.2,-20,-26.66666667
138.95,2191,79.5,8.2,-20,-26.66666667
139,2189,79.5,8.2,-40,-26.66666667
139.05,2188,79.5,8.2,-20,-33.33333333
139.1,2186,79.5,8.2,-40,-20
139.15,2186,79.5,8.2,0,-20
139.2,2185,79.5,8.2,-20,-26.66666667
139.25,2182,79.5,8.2,-60,-33.33333333
139.3,2181,79.5,8.2,-20,-40
139.35,2179,79.5,8.2,-40,-26.66666667
139.4,2178,79.5,8.2,-20,-20
139.45,2178,79.5,8.2,0,-13.33333333
139.5,2177,79.5,8.2,-20,-26.66666667
139.55,2174,79.5,8.2,-60,-33.33333333
139.6,2173,79.5,8.2,-20,-33.33333333
139.65,2172,79.5,8.2,-20,-20
139.7,2171,79.5,8.2,-20,-26.66666667
139.75,2169,79.5,8.2,-40,-26.66666667
139.8,2168,79.5,8.2,-20,-26.66666667
139.85,2167,79.5,8.2,-20,-20
139.9,2166,79.5,8.2,-20,-20
139.95,2165,79.5,8.2,-20,-33.33333333
140,2162,79.5,8.2,-60,-33.33333333
140.05,2161,79.5,8.2,-20,-33.33333333
140.1,2160,79.5,8.2,-20,-20
140.15,2159,79.4,8.2,-20,-26.66666667
140.2,2157,79.4,8.2,-40,-26.66666667
140.25,2156,79.4,8.2,-20,-20
140.3,2156,79.4,8.2,0,-26.66666667
140.35,2153,79.4,8.2,-60,-33.33333333
140.4,2151,79.4,8.2,-40,-46.66666667
140.45,2149,79.4,8.2,-40,-33.33333333
140.5,2148,79.4,8.2,-20,-33.33333333
140.55,2146,79.4,8.2,-40,-26.66666667
140.6,2145,79.4,8.2,-20,-33.33333333
140.65,2143,79.4,8.2,-40,-13.33333333
140.7,2144,79.4,8.2,20,-20
140.75,2142,79.4,8.2,-40,-6.666666667
140.8,2142,79.4,8.2,0,-26.66666667
140.85,2140,79.4,8.2,-40,-26.66666667
140.9,2138,79.4,8.2,-40,-33.33333333
140.95,2137,79.4,8.2,-20,-33.33333333
141,2135,79.4,8.2,-40,-26.66666667
141.05,2134,79.4,8.2,-20,-26.66666667
141.1,2133,79.4,8.2,-20,-26.66666667
141.15,2131,79.4,8.2,-40,-20
141.2,2131,79.4,8.2,0,-33.33333333
141.25,2128,79.4,8.2,-60,-20
141.3,2128,79.4,8.2,0,-26.66666667
141.35,2127,79.4,8.2,-20,-13.33333333
141.4,2126,79.4,8.2,-20,-40
141.45,2122,79.4,8.2,-80,-40
141.5,2121,79.4,8.2,-20,-33.33333333
141.55,2121,79.4,8.2,0,-20
141.6,2119,79.4,8.2,-40,-26.66666667
141.65,2117,79.4,8.2,-40,-26.66666667
141.7,2117,79.4,8.2,0,-26.66666667
141.75,2115,79.4,8.2,-40,-20
141.8,2114,79.4,8.2,-20,-26.66666667
141.85,2113,79.4,8.2,-20,-20
141.9,2112,79.4,8.2,-20,-33.33333333
141.95,2109,79.4,8.2,-60,-26.66666667
142,2109,79.4,8.2,0,-33.33333333
142.05,2107,79.4,8.2,-40,-33.33333333
142.1,2104,79.4,8.2,-60,-40
142.15,2103,79.4,8.2,-20,-46.66666667
142.2,2100,79.4,8.2,-60,-26.66666667
142.25,2100,79.4,8.2,0,-26.66666667
142.3,2099,79.4,8.2,-20,-20
142.35,2097,79.4,8.2,-40,-26.66666667
142.4,2096,79.4,8.2,-20,-53.33333333
142.45,2091,79.4,8.2,-100,-33.33333333
142.5,2092,79.4,8.2,20,-40
142.55,2090,79.4,8.2,-40,-20
142.6,2088,79.4,8.2,-40,-20
142.65,2089,79.4,8.2,20,-26.66666667
142.7,2086,79.4,8.2,-60,-20
142.75,2085,79.4,8.2,-20,-46.66666667
142.8,2082,79.4,8.2,-60,-33.33333333
142.85,2081,79.4,8.2,-20,-33.33333333
142.9,2080,79.4,8.2,-20,-26.66666667
142.95,2078,79.4,8.2,-40,-20
143,2078,79.4,8.2,0,-20
143.05,2077,79.4,8.2,-20,-20
143.1,2075,79.4,8.2,-40,-26.66666667
143.15,2074,79.4,8.2,-20,-33.33333333
143.2,2072,79.4,8.2,-40,-26.66666667
143.25,2071,79.3,8.2,-20,-20
143.3,2071,79.3,8.2,0,-26.66666667
143.35,2068,79.3,8.2,-60,-26.66666667
143.4,2067,79.3,8.2,-20,-33.33333333
143.45,2066,79.3,8.2,-20,-26.66666667
143.5,2064,79.4,8.2,-40,-26.66666667
143.55,2063,79.4,8.2,-20,-20
143.6,2063,79.3,8.2,0,-33.33333333
143.65,2059,79.3,8.2,-80,-33.33333333
143.7,2058,79.3,8.2,-20,-46.66666667
143.75,2056,79.3,8.2,-40,-20
143.8,2056,79.3,8.2,0,-26.66666667
143.85,2054,79.3,8.2,-40,-13.33333333
143.9,2054,79.3,8.2,0,-33.33333333
143.95,2051,79.3,8.2,-60,-26.66666667
144,2050,79.3,8.2,-20,-26.66666667
144.05,2050,79.3,8.2,0,-20
144.1,2048,79.3,8.2,-40,-33.33333333
144.15,2045,79.3,8.2,-60,-40
144.2,2044,79.3,8.2,-20,-40
144.25,2042,79.3,8.2,-40,-26.66666667
144.3,2041,79.3,8.2,-20,-26.66666667
144.35,2040,79.3,8.2,-20,-20
144.4,2039,79.3,8.2,-20,-20
144.45,2038,79.3,8.2,-20,-26.66666667
144.5,2036,79.3,8.2,-40,-26.66666667
144.55,2035,79.3,8.2,-20,-13.33333333
144.6,2036,79.3,8.2,20,-26.66666667
144.65,2032,79.3,8.2,-80,-20
144.7,2032,79.3,8.2,0,-40
144.75,2030,79.3,8.2,-40,-20
144.8,2029,79.3,8.2,-20,-33.33333333
144.85,2027,79.3,8.2,-40,-33.33333333
144.9,2025,79.3,8.2,-40,-33.33333333
144.95,2024,79.3,8.2,-20,-33.33333333
145,2022,79.3,8.2,-40,-33.33333333
145.05,2020,79.3,8.2,-40,-26.66666667
145.1,2020,79.3,8.2,0,-20
145.15,2019,79.3,8.2,-20,-20
145.2,2017,79.3,8.2,-40,-40
145.25,2014,79.3,8.2,-60,-33.33333333
145.3,2014,79.3,8.2,0,-33.33333333
145.35,2012,79.3,8.2,-40,-26.66666667
145.4,2010,79.3,8.2,-40,-40
145.45,2008,79.3,8.2,-40,-26.66666667
145.5,2008,79.3,8.2,0,-20
145.55,2007,79.3,8.2,-20,-26.66666667
145.6,2004,79.3,8.2,-60,-33.33333333
145.65,2003,79.3,8.2,-20,-40
145.7,2001,79.3,8.2,-40,-20
145.75,2001,79.3,8.2,0,-33.33333333
145.8,1998,79.3,8.2,-60,-26.66666667
145.85,1997,79.3,8.2,-20,-40
145.9,1995,79.3,8.2,-40,-26.66666667
145.95,1994,79.3,8.2,-20,-26.66666667
146,1993,79.3,8.2,-20,-20
146.05,1992,79.3,8.2,-20,-20
146.1,1991,79.3,8.2,-20,-20
146.15,1990,79.3,8.2,-20,-26.66666667
146.2,1988,79.3,8.2,-40,-33.33333333
146.25,1986,79.3,8.2,-40,-26.66666667
146.3,1986,79.3,8.2,0,-26.66666667
146.35,1984,79.3,8.2,-40,-33.33333333
146.4,1981,79.3,8.2,-60,-40
146.45,1980,79.3,8.2,-20,-33.33333333
146.5,1979,79.3,8.2,-20,-26.66666667
146.55,1977,79.2,8.2,-40,-26.66666667
146.6,1976,79.2,8.2,-20,-26.66666667
146.65,1975,79.3,8.2,-20,-20
146.7,1974,79.2,8.2,-20,-26.66666667
146.75,1972,79.2,8.2,-40,-33.33333333
146.8,1970,79.3,8.2,-40,-33.33333333
146.85,1969,79.2,8.2,-20,-20
146.9,1969,79.2,8.2,0,-33.33333333
146.95,1965,79.2,8.2,-80,-26.66666667
147,1965,79.2,8.2,0,-40
147.05,1963,79.2,8.2,-40,-26.66666667
147.1,1961,79.2,8.2,-40,-40
147.15,1959,79.2,8.2,-40,-26.66666667
147.2,1959,79.2,8.2,0,-26.66666667
147.25,1957,79.2,8.2,-40,-33.33333333
147.3,1954,79.2,8.2,-60,-40
147.35,1953,79.2,8.2,-20,-40
147.4,1951,79.2,8.2,-40,-20
147.45,1951,79.2,8.2,0,-33.33333333
147.5,1948,79.2,8.2,-60,-26.66666667
147.55,1947,79.2,8.2,-20,-46.66666667
147.6,1944,79.2,8.2,-60,-26.66666667
147.65,1944,79.2,8.2,0,-40
147.7,1941,79.2,8.2,-60,-26.66666667
147.75,1940,79.2,8.2,-20,-40
147.8,1938,79.2,8.2,-40,-20
147.85,1938,79.2,8.2,0,-33.33333333
147.9,1935,79.2,8.2,-60,-26.66666667
147.95,1934,79.2,8.2,-20,-40
148,1932,79.2,8.2,-40,-26.66666667
148.05,1931,79.2,8.2,-20,-26.66666667
148.1,1930,79.2,8.2,-20,-20
148.15,1929,79.2,8.2,-20,-20
148.2,1928,79.2,8.2,-20,-26.66666667
148.25,1926,79.2,8.2,-40,-20
148.3,1926,79.2,8.2,0,-26.66666667
148.35,1924,79.2,8.2,-40,-26.66666667
148.4,1922,79.2,8.2,-40,-33.33333333
148.45,1921,79.2,8.2,-20,-26.66666667
148.5,1920,79.2,8.2,-20,-33.33333333
148.55,1917,79.2,8.2,-60,-33.33333333
148.6,1916,79.2,8.2,-20,-40
148.65,1914,79.2,8.2,-40,-13.33333333
148.7,1915,79.2,8.2,20,-33.33333333
148.75,1911,79.2,8.2,-80,-13.33333333
148.8,1912,79.2,8.2,20,-40
148.85,1909,79.2,8.2,-60,-13.33333333
148.9,1909,79.2,8.2,0,-46.66666667
148.95,1905,79.2,8.2,-80,-40
149,1903,79.2,8.2,-40,-40
149.05,1903,79.2,8.2,0,-26.66666667
149.1,1901,79.2,8.2,-40,-26.66666667
149.15,1899,79.2,8.2,-40,-40
149.2,1897,79.2,8.2,-40,-26.66666667
149.25,1897,79.2,8.2,0,-26.66666667
149.3,1895,79.2,8.2,-40,-13.33333333
149.35,1895,79.1,8.2,0,-40
149.4,1891,79.2,8.2,-80,-26.66666667
149.45,1891,79.2,8.2,0,-46.66666667
149.5,1888,79.2,8.2,-60,-26.66666667
149.55,1887,79.2,8.2,-20,-40
149.6,1885,79.2,8.2,-40,-20
149.65,1885,79.2,8.2,0,-20
149.7,1884,79.1,8.2,-20,-33.33333333
149.75,1880,79.2,8.2,-80,-26.66666667
149.8,1881,79.1,8.2,20,-26.66666667
149.85,1880,79.2,8.2,-20,-6.666666667
149.9,1879,79.1,8.2,-20,-33.33333333
149.95,1876,79.1,8.2,-60,-26.66666667
150,1876,79.1,8.2,0,-26.66666667
150.05,1875,79.1,8.2,-20,-13.33333333
150.1,1874,79.1,8.2,-20,-26.66666667
150.15,1872,79.1,8.2,-40,-26.66666667
150.2,1871,79.1,8.2,-20,-40
150.25,1868,79.2,8.2,-60,-33.33333333
150.3,1867,79.1,8.2,-20,-33.33333333
150.35,1866,79.1,8.2,-20,-6.666666667
150.4,1867,79.1,8.2,20,-20
150.45,1864,79.1,8.2,-60,-26.66666667
150.5,1862,79.1,8.2,-40,-40
150.55,1861,79.1,8.2,-20,-26.66666667
150.6,1860,79.1,8.2,-20,-26.66666667
150.65,1858,79.1,8.2,-40,-13.33333333
150.7,1859,79.1,8.2,20,-33.33333333
150.75,1855,79.1,8.2,-80,-26.66666667
150.8,1854,79.1,8.2,-20,-46.66666667
150.85,1852,79.1,8.2,-40,-20
150.9,1852,79.1,8.2,0,-20
150.95,1851,79.1,8.2,-20,-13.33333333
151,1850,79.1,8.2,-20,-20
151.05,1849,79.1,8.2,-20,-20
151.1,1848,79.1,8.2,-20,-20
151.15,1847,79.1,8.2,-20,-26.66666667
151.2,1845,79.1,8.2,-40,-26.66666667
151.25,1844,79.1,8.2,-20,-26.66666667
151.3,1843,79.1,8.2,-20,-26.66666667
151.35,1841,79.1,8.2,-40,-26.66666667
151.4,1840,79.1,8.2,-20,-46.66666667
151.45,1836,79.1,8.2,-80,-40
151.5,1835,79.1,8.2,-20,-33.33333333
151.55,1835,79.1,8.2,0,-20
151.6,1833,79.1,8.2,-40,-20
151.65,1832,79.1,8.2,-20,-26.66666667
151.7,1831,79.1,8.2,-20,-33.33333333
151.75,1828,79.1,8.2,-60,-40
151.8,1826,79.1,8.2,-40,-40
151.85,1825,79.1,8.2,-20,-26.66666667
151.9,1824,79.1,8.2,-20,-20
151.95,1823,79.1,8.2,-20,-13.33333333
152,1823,79.1,8.2,0,-20
152.05,1821,79.1,8.2,-40,-20
152.1,1820,79.1,8.2,-20,-40
152.15,1817,79.1,8.2,-60,-26.66666667
152.2,1817,79.1,8.2,0,-33.33333333
152.25,1815,79.1,8.2,-40,-20
152.3,1814,79.1,8.2,-20,-26.66666667
152.35,1813,79.1,8.2,-20,-20
152.4,1812,79.1,8.2,-20,-20
152.45,1811,79.1,8.2,-20,-26.66666667
152.5,1809,79.1,8.2,-40,-26.66666667
152.55,1808,79,8.2,-20,-33.33333333
152.6,1806,79,8.2,-40,-26.66666667
152.65,1805,79,8.2,-20,-20
152.7,1805,79,8.2,0,-26.66666667
152.75,1802,79,8.2,-60,-26.66666667
152.8,1801,79,8.2,-20,-33.33333333
152.85,1800,79,8.2,-20,-26.66666667
152.9,1798,79,8.2,-40,-33.33333333
152.95,1796,79,8.2,-40,-33.33333333
153,1795,79,8.2,-20,-26.66666667
153.05,1794,79,8.2,-20,-20
153.1,1793,79,8.2,-20,-26.66666667
153.15,1791,79,8.2,-40,-26.66666667
153.2,1790,79,8.2,-20,-26.66666667
153.25,1789,79,8.2,-20,-26.66666667
153.3,1787,79,8.2,-40,-26.66666667
153.35,1786,79,8.2,-20,-26.66666667
153.4,1785,79,8.2,-20,-20
153.45,1784,79,8.2,-20,-26.66666667
153.5,1782,79,8.2,-40,-26.66666667
153.55,1781,79,8.2,-20,-33.33333333
153.6,1779,79,8.2,-40,-20
153.65,1779,79,8.2,0,-20
153.7,1778,79,8.2,-20,-13.33333333
153.75,1777,79,8.2,-20,-40
153.8,1773,79,8.2,-80,-33.33333333
153.85,1773,79,8.2,0,-40
153.9,1771,79,8.2,-40,-26.66666667
153.95,1769,79,8.2,-40,-40
154,1767,79,8.2,-40,-33.33333333
154.05,1766,79,8.2,-20,-33.33333333
154.1,1764,79,8.2,-40,-26.66666667
154.15,1763,79,8.2,-20,-33.33333333
154.2,1761,79,8.2,-40,-33.33333333
154.25,1759,79,8.2,-40,-46.66666667
154.3,1756,79,8.2,-60,-33.33333333
154.35,1756,79,8.2,0,-33.33333333
154.4,1754,79,8.2,-40,-20
154.45,1753,79,8.2,-20,-26.66666667
154.5,1752,79,8.2,-20,-20
154.55,1751,79,8.2,-20,-33.33333333
154.6,1748,79,8.2,-60,-33.33333333
154.65,1747,79,8.2,-20,-40
154.7,1745,79,8.2,-40,-20
154.75,1745,79,8.2,0,-20
154.8,1744,79,8.2,-20,-13.33333333
154.85,1743,79,8.2,-20,-20
154.9,1742,79,8.2,-20,-13.33333333
154.95,1742,79,8.2,0,-13.33333333
155,1741,79,8.2,-20,-6.666666667
155.05,1741,79,8.2,0,-33.33333333
155.1,1737,79,8.2,-80,-26.66666667
155.15,1737,79,8.2,0,-40
155.2,1735,79,8.2,-40,-40
155.25,1731,79,8.2,-80,-40
155.3,1731,79,8.2,0,-40
155.35,1729,79,8.2,-40,-20
155.4,1728,79,8.2,-20,-33.33333333
155.45,1726,79,8.2,-40,-20
155.5,1726,78.9,8.2,0,-26.66666667
155.55,1724,78.9,8.2,-40,-20
155.6,1723,78.9,8.2,-20,-40
155.65,1720,78.9,8.2,-60,-40
155.7,1718,78.9,8.2,-40,-40
155.75,1717,78.9,8.2,-20,-26.66666667
155.8,1716,78.9,8.2,-20,-26.66666667
155.85,1714,78.9,8.2,-40,-33.33333333
155.9,1712,78.9,8.2,-40,-40
155.95,1710,78.9,8.2,-40,-26.66666667
156,1710,78.9,8.2,0,-26.66666667
156.05,1708,78.9,8.2,-40,-13.33333333
156.1,1708,78.9,8.2,0,-26.66666667
156.15,1706,78.9,8.2,-40,-20
156.2,1705,78.9,8.2,-20,-26.66666667
156.25,1704,78.9,8.2,-20,-20
156.3,1703,78.9,8.2,-20,-20
156.35,1702,78.9,8.2,-20,-26.66666667
156.4,1700,78.9,8.2,-40,-26.66666667
156.45,1699,78.9,8.2,-20,-33.33333333
156.5,1697,78.9,8.2,-40,-20
156.55,1697,78.9,8.2,0,-33.33333333
156.6,1694,78.9,8.2,-60,-33.33333333
156.65,1692,78.9,8.2,-40,-26.66666667
156.7,1693,78.9,8.2,20,-26.66666667
156.75,1690,78.9,8.2,-60,-20
156.8,1689,78.9,8.2,-20,-33.33333333
156.85,1688,78.9,8.2,-20,-26.66666667
156.9,1686,78.9,8.2,-40,-26.66666667
156.95,1685,78.9,8.2,-20,-33.33333333
157,1683,78.9,8.2,-40,-33.33333333
157.05,1681,78.9,8.2,-40,-40
157.1,1679,78.9,8.2,-40,-26.66666667
157.15,1679,78.9,8.2,0,-20
157.2,1678,78.9,8.2,-20,-20
